dataset,role,algorithm,seed,questions,category,extracted_correct,natural_eos,token_limit,count
math_500,posterior,AC-ALG1,1217,500,missing_marker,1,1,1,0
math_500,posterior,AC-ALG1,1217,500,multiple_markers,0,0,0,0
math_500,posterior,AC-ALG1,1217,500,multiple_markers,0,0,1,0
math_500,posterior,AC-ALG1,1217,500,multiple_markers,0,1,0,0
math_500,posterior,AC-ALG1,1217,500,multiple_markers,0,1,1,0
math_500,posterior,AC-ALG1,1217,500,multiple_markers,1,0,0,0
math_500,posterior,AC-ALG1,1217,500,multiple_markers,1,0,1,0
math_500,posterior,AC-ALG1,1217,500,multiple_markers,1,1,0,0
math_500,posterior,AC-ALG1,1217,500,multiple_markers,1,1,1,0
math_500,posterior,AC-ALG1,1217,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,posterior,AC-ALG1,1217,500,one_invalid_or_nonterminal_marker,0,0,1,1
math_500,posterior,AC-ALG1,1217,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,posterior,AC-ALG1,1217,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,posterior,AC-ALG1,1217,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,posterior,AC-ALG1,1217,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,posterior,AC-ALG1,1217,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,posterior,AC-ALG1,1217,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,posterior,AC-ALG1,1223,500,strict_correct,0,0,0,0
math_500,posterior,AC-ALG1,1223,500,strict_correct,0,0,1,0
math_500,posterior,AC-ALG1,1223,500,strict_correct,0,1,0,0
math_500,posterior,AC-ALG1,1223,500,strict_correct,0,1,1,0
math_500,posterior,AC-ALG1,1223,500,strict_correct,1,0,0,0
math_500,posterior,AC-ALG1,1223,500,strict_correct,1,0,1,0
math_500,posterior,AC-ALG1,1223,500,strict_correct,1,1,0,109
math_500,posterior,AC-ALG1,1223,500,strict_correct,1,1,1,0
math_500,posterior,AC-ALG1,1223,500,strict_valid_wrong,0,0,0,0
math_500,posterior,AC-ALG1,1223,500,strict_valid_wrong,0,0,1,0
math_500,posterior,AC-ALG1,1223,500,strict_valid_wrong,0,1,0,92
math_500,posterior,AC-ALG1,1223,500,strict_valid_wrong,0,1,1,0
math_500,posterior,AC-ALG1,1223,500,strict_valid_wrong,1,0,0,0
math_500,posterior,AC-ALG1,1223,500,strict_valid_wrong,1,0,1,0
math_500,posterior,AC-ALG1,1223,500,strict_valid_wrong,1,1,0,0
math_500,posterior,AC-ALG1,1223,500,strict_valid_wrong,1,1,1,0
math_500,posterior,AC-ALG1,1223,500,missing_marker,0,0,0,0
math_500,posterior,AC-ALG1,1223,500,missing_marker,0,0,1,121
math_500,posterior,AC-ALG1,1223,500,missing_marker,0,1,0,153
math_500,posterior,AC-ALG1,1223,500,missing_marker,0,1,1,0
math_500,posterior,AC-ALG1,1223,500,missing_marker,1,0,0,0
math_500,posterior,AC-ALG1,1223,500,missing_marker,1,0,1,0
math_500,posterior,AC-ALG1,1223,500,missing_marker,1,1,0,23
math_500,posterior,AC-ALG1,1223,500,missing_marker,1,1,1,0
math_500,posterior,AC-ALG1,1223,500,multiple_markers,0,0,0,0
math_500,posterior,AC-ALG1,1223,500,multiple_markers,0,0,1,1
math_500,posterior,AC-ALG1,1223,500,multiple_markers,0,1,0,1
math_500,posterior,AC-ALG1,1223,500,multiple_markers,0,1,1,0
math_500,posterior,AC-ALG1,1223,500,multiple_markers,1,0,0,0
math_500,posterior,AC-ALG1,1223,500,multiple_markers,1,0,1,0
math_500,posterior,AC-ALG1,1223,500,multiple_markers,1,1,0,0
math_500,posterior,AC-ALG1,1223,500,multiple_markers,1,1,1,0
math_500,posterior,AC-ALG1,1223,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,posterior,AC-ALG1,1223,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,posterior,AC-ALG1,1223,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,posterior,AC-ALG1,1223,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,posterior,AC-ALG1,1223,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,posterior,AC-ALG1,1223,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,posterior,AC-ALG1,1223,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,posterior,AC-ALG1,1223,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,posterior,AC-ALG1,1229,500,strict_correct,0,0,0,0
math_500,posterior,AC-ALG1,1229,500,strict_correct,0,0,1,0
math_500,posterior,AC-ALG1,1229,500,strict_correct,0,1,0,0
math_500,posterior,AC-ALG1,1229,500,strict_correct,0,1,1,0
math_500,posterior,AC-ALG1,1229,500,strict_correct,1,0,0,0
math_500,posterior,AC-ALG1,1229,500,strict_correct,1,0,1,0
math_500,posterior,AC-ALG1,1229,500,strict_correct,1,1,0,127
math_500,posterior,AC-ALG1,1229,500,strict_correct,1,1,1,0
math_500,posterior,AC-ALG1,1229,500,strict_valid_wrong,0,0,0,0
math_500,posterior,AC-ALG1,1229,500,strict_valid_wrong,0,0,1,0
math_500,posterior,AC-ALG1,1229,500,strict_valid_wrong,0,1,0,100
math_500,posterior,AC-ALG1,1229,500,strict_valid_wrong,0,1,1,0
math_500,posterior,AC-ALG1,1229,500,strict_valid_wrong,1,0,0,0
math_500,posterior,AC-ALG1,1229,500,strict_valid_wrong,1,0,1,0
math_500,posterior,AC-ALG1,1229,500,strict_valid_wrong,1,1,0,0
math_500,posterior,AC-ALG1,1229,500,strict_valid_wrong,1,1,1,0
math_500,posterior,AC-ALG1,1229,500,missing_marker,0,0,0,0
math_500,posterior,AC-ALG1,1229,500,missing_marker,0,0,1,110
math_500,posterior,AC-ALG1,1229,500,missing_marker,0,1,0,119
math_500,posterior,AC-ALG1,1229,500,missing_marker,0,1,1,0
math_500,posterior,AC-ALG1,1229,500,missing_marker,1,0,0,0
math_500,posterior,AC-ALG1,1229,500,missing_marker,1,0,1,0
math_500,posterior,AC-ALG1,1229,500,missing_marker,1,1,0,44
math_500,posterior,AC-ALG1,1229,500,missing_marker,1,1,1,0
math_500,posterior,AC-ALG1,1229,500,multiple_markers,0,0,0,0
math_500,posterior,AC-ALG1,1229,500,multiple_markers,0,0,1,0
math_500,posterior,AC-ALG1,1229,500,multiple_markers,0,1,0,0
math_500,posterior,AC-ALG1,1229,500,multiple_markers,0,1,1,0
math_500,posterior,AC-ALG1,1229,500,multiple_markers,1,0,0,0
math_500,posterior,AC-ALG1,1229,500,multiple_markers,1,0,1,0
math_500,posterior,AC-ALG1,1229,500,multiple_markers,1,1,0,0
math_500,posterior,AC-ALG1,1229,500,multiple_markers,1,1,1,0
math_500,posterior,AC-ALG1,1229,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,posterior,AC-ALG1,1229,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,posterior,AC-ALG1,1229,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,posterior,AC-ALG1,1229,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,posterior,AC-ALG1,1229,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,posterior,AC-ALG1,1229,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,posterior,AC-ALG1,1229,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,posterior,AC-ALG1,1229,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,posterior,AC-ALG1,1231,500,strict_correct,0,0,0,0
math_500,posterior,AC-ALG1,1231,500,strict_correct,0,0,1,0
math_500,posterior,AC-ALG1,1231,500,strict_correct,0,1,0,0
math_500,posterior,AC-ALG1,1231,500,strict_correct,0,1,1,0
math_500,posterior,AC-ALG1,1231,500,strict_correct,1,0,0,0
math_500,posterior,AC-ALG1,1231,500,strict_correct,1,0,1,0
math_500,posterior,AC-ALG1,1231,500,strict_correct,1,1,0,124
math_500,posterior,AC-ALG1,1231,500,strict_correct,1,1,1,0
math_500,posterior,AC-ALG1,1231,500,strict_valid_wrong,0,0,0,0
math_500,posterior,AC-ALG1,1231,500,strict_valid_wrong,0,0,1,1
math_500,posterior,AC-ALG1,1231,500,strict_valid_wrong,0,1,0,114
math_500,posterior,AC-ALG1,1231,500,strict_valid_wrong,0,1,1,0
math_500,posterior,AC-ALG1,1231,500,strict_valid_wrong,1,0,0,0
math_500,posterior,AC-ALG1,1231,500,strict_valid_wrong,1,0,1,0
math_500,posterior,AC-ALG1,1231,500,strict_valid_wrong,1,1,0,0
math_500,posterior,AC-ALG1,1231,500,strict_valid_wrong,1,1,1,0
math_500,posterior,AC-ALG1,1231,500,missing_marker,0,0,0,0
math_500,posterior,AC-ALG1,1231,500,missing_marker,0,0,1,116
math_500,posterior,AC-ALG1,1231,500,missing_marker,0,1,0,102
math_500,posterior,AC-ALG1,1231,500,missing_marker,0,1,1,0
math_500,posterior,AC-ALG1,1231,500,missing_marker,1,0,0,0
math_500,posterior,AC-ALG1,1231,500,missing_marker,1,0,1,0
math_500,posterior,AC-ALG1,1231,500,missing_marker,1,1,0,40
math_500,posterior,AC-ALG1,1231,500,missing_marker,1,1,1,0
math_500,posterior,AC-ALG1,1231,500,multiple_markers,0,0,0,0
math_500,posterior,AC-ALG1,1231,500,multiple_markers,0,0,1,0
math_500,posterior,AC-ALG1,1231,500,multiple_markers,0,1,0,0
math_500,posterior,AC-ALG1,1231,500,multiple_markers,0,1,1,0
math_500,posterior,AC-ALG1,1231,500,multiple_markers,1,0,0,0
math_500,posterior,AC-ALG1,1231,500,multiple_markers,1,0,1,0
math_500,posterior,AC-ALG1,1231,500,multiple_markers,1,1,0,0
math_500,posterior,AC-ALG1,1231,500,multiple_markers,1,1,1,0
math_500,posterior,AC-ALG1,1231,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,posterior,AC-ALG1,1231,500,one_invalid_or_nonterminal_marker,0,0,1,1
math_500,posterior,AC-ALG1,1231,500,one_invalid_or_nonterminal_marker,0,1,0,2
math_500,posterior,AC-ALG1,1231,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,posterior,AC-ALG1,1231,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,posterior,AC-ALG1,1231,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,posterior,AC-ALG1,1231,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,posterior,AC-ALG1,1231,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,posterior,AC-ALG1,1237,500,strict_correct,0,0,0,0
math_500,posterior,AC-ALG1,1237,500,strict_correct,0,0,1,0
math_500,posterior,AC-ALG1,1237,500,strict_correct,0,1,0,0
math_500,posterior,AC-ALG1,1237,500,strict_correct,0,1,1,0
math_500,posterior,AC-ALG1,1237,500,strict_correct,1,0,0,0
math_500,posterior,AC-ALG1,1237,500,strict_correct,1,0,1,0
math_500,posterior,AC-ALG1,1237,500,strict_correct,1,1,0,125
math_500,posterior,AC-ALG1,1237,500,strict_correct,1,1,1,0
math_500,posterior,AC-ALG1,1237,500,strict_valid_wrong,0,0,0,0
math_500,posterior,AC-ALG1,1237,500,strict_valid_wrong,0,0,1,1
math_500,posterior,AC-ALG1,1237,500,strict_valid_wrong,0,1,0,100
math_500,posterior,AC-ALG1,1237,500,strict_valid_wrong,0,1,1,0
math_500,posterior,AC-ALG1,1237,500,strict_valid_wrong,1,0,0,0
math_500,posterior,AC-ALG1,1237,500,strict_valid_wrong,1,0,1,0
math_500,posterior,AC-ALG1,1237,500,strict_valid_wrong,1,1,0,0
math_500,posterior,AC-ALG1,1237,500,strict_valid_wrong,1,1,1,0
math_500,posterior,AC-ALG1,1237,500,missing_marker,0,0,0,0
math_500,posterior,AC-ALG1,1237,500,missing_marker,0,0,1,122
math_500,posterior,AC-ALG1,1237,500,missing_marker,0,1,0,125
math_500,posterior,AC-ALG1,1237,500,missing_marker,0,1,1,0
math_500,posterior,AC-ALG1,1237,500,missing_marker,1,0,0,0
math_500,posterior,AC-ALG1,1237,500,missing_marker,1,0,1,0
math_500,posterior,AC-ALG1,1237,500,missing_marker,1,1,0,27
math_500,posterior,AC-ALG1,1237,500,missing_marker,1,1,1,0
math_500,posterior,AC-ALG1,1237,500,multiple_markers,0,0,0,0
math_500,posterior,AC-ALG1,1237,500,multiple_markers,0,0,1,0
math_500,posterior,AC-ALG1,1237,500,multiple_markers,0,1,0,0
math_500,posterior,AC-ALG1,1237,500,multiple_markers,0,1,1,0
math_500,posterior,AC-ALG1,1237,500,multiple_markers,1,0,0,0
math_500,posterior,AC-ALG1,1237,500,multiple_markers,1,0,1,0
math_500,posterior,AC-ALG1,1237,500,multiple_markers,1,1,0,0
math_500,posterior,AC-ALG1,1237,500,multiple_markers,1,1,1,0
math_500,posterior,AC-ALG1,1237,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,posterior,AC-ALG1,1237,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,posterior,AC-ALG1,1237,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,posterior,AC-ALG1,1237,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,posterior,AC-ALG1,1237,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,posterior,AC-ALG1,1237,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,posterior,AC-ALG1,1237,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,posterior,AC-ALG1,1237,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,strict_correct,0,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,strict_correct,0,0,1,0
math_500,non_rl_self_training,TRICE,1201,500,strict_correct,0,1,0,0
math_500,non_rl_self_training,TRICE,1201,500,strict_correct,0,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,strict_correct,1,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,strict_correct,1,0,1,0
math_500,non_rl_self_training,TRICE,1201,500,strict_correct,1,1,0,193
math_500,non_rl_self_training,TRICE,1201,500,strict_correct,1,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,strict_valid_wrong,0,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,strict_valid_wrong,0,0,1,1
math_500,non_rl_self_training,TRICE,1201,500,strict_valid_wrong,0,1,0,215
math_500,non_rl_self_training,TRICE,1201,500,strict_valid_wrong,0,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,strict_valid_wrong,1,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,strict_valid_wrong,1,0,1,0
math_500,non_rl_self_training,TRICE,1201,500,strict_valid_wrong,1,1,0,0
math_500,non_rl_self_training,TRICE,1201,500,strict_valid_wrong,1,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,missing_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,missing_marker,0,0,1,69
math_500,non_rl_self_training,TRICE,1201,500,missing_marker,0,1,0,16
math_500,non_rl_self_training,TRICE,1201,500,missing_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,missing_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,missing_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1201,500,missing_marker,1,1,0,4
math_500,non_rl_self_training,TRICE,1201,500,missing_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,multiple_markers,0,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,multiple_markers,0,0,1,0
math_500,non_rl_self_training,TRICE,1201,500,multiple_markers,0,1,0,0
math_500,non_rl_self_training,TRICE,1201,500,multiple_markers,0,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,multiple_markers,1,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,multiple_markers,1,0,1,0
math_500,non_rl_self_training,TRICE,1201,500,multiple_markers,1,1,0,0
math_500,non_rl_self_training,TRICE,1201,500,multiple_markers,1,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,non_rl_self_training,TRICE,1201,500,one_invalid_or_nonterminal_marker,0,1,0,1
math_500,non_rl_self_training,TRICE,1201,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1201,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1201,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1201,500,one_invalid_or_nonterminal_marker,1,1,0,1
math_500,non_rl_self_training,TRICE,1201,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,strict_correct,0,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,strict_correct,0,0,1,0
math_500,non_rl_self_training,TRICE,1213,500,strict_correct,0,1,0,0
math_500,non_rl_self_training,TRICE,1213,500,strict_correct,0,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,strict_correct,1,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,strict_correct,1,0,1,0
math_500,non_rl_self_training,TRICE,1213,500,strict_correct,1,1,0,174
math_500,non_rl_self_training,TRICE,1213,500,strict_correct,1,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,strict_valid_wrong,0,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,strict_valid_wrong,0,0,1,0
math_500,non_rl_self_training,TRICE,1213,500,strict_valid_wrong,0,1,0,183
math_500,non_rl_self_training,TRICE,1213,500,strict_valid_wrong,0,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,strict_valid_wrong,1,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,strict_valid_wrong,1,0,1,0
math_500,non_rl_self_training,TRICE,1213,500,strict_valid_wrong,1,1,0,0
math_500,non_rl_self_training,TRICE,1213,500,strict_valid_wrong,1,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,missing_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,missing_marker,0,0,1,60
math_500,non_rl_self_training,TRICE,1213,500,missing_marker,0,1,0,51
math_500,non_rl_self_training,TRICE,1213,500,missing_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,missing_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,missing_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1213,500,missing_marker,1,1,0,29
math_500,non_rl_self_training,TRICE,1213,500,missing_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,multiple_markers,0,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,multiple_markers,0,0,1,0
math_500,non_rl_self_training,TRICE,1213,500,multiple_markers,0,1,0,0
math_500,non_rl_self_training,TRICE,1213,500,multiple_markers,0,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,multiple_markers,1,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,multiple_markers,1,0,1,0
math_500,non_rl_self_training,TRICE,1213,500,multiple_markers,1,1,0,0
math_500,non_rl_self_training,TRICE,1213,500,multiple_markers,1,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,one_invalid_or_nonterminal_marker,0,0,1,1
math_500,non_rl_self_training,TRICE,1213,500,one_invalid_or_nonterminal_marker,0,1,0,2
math_500,non_rl_self_training,TRICE,1213,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1213,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1213,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1213,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,non_rl_self_training,TRICE,1213,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,strict_correct,0,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,strict_correct,0,0,1,0
math_500,non_rl_self_training,TRICE,1217,500,strict_correct,0,1,0,0
math_500,non_rl_self_training,TRICE,1217,500,strict_correct,0,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,strict_correct,1,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,strict_correct,1,0,1,0
math_500,non_rl_self_training,TRICE,1217,500,strict_correct,1,1,0,204
math_500,non_rl_self_training,TRICE,1217,500,strict_correct,1,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,strict_valid_wrong,0,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,strict_valid_wrong,0,0,1,1
math_500,non_rl_self_training,TRICE,1217,500,strict_valid_wrong,0,1,0,192
math_500,non_rl_self_training,TRICE,1217,500,strict_valid_wrong,0,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,strict_valid_wrong,1,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,strict_valid_wrong,1,0,1,0
math_500,non_rl_self_training,TRICE,1217,500,strict_valid_wrong,1,1,0,0
math_500,non_rl_self_training,TRICE,1217,500,strict_valid_wrong,1,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,missing_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,missing_marker,0,0,1,100
math_500,non_rl_self_training,TRICE,1217,500,missing_marker,0,1,0,1
math_500,non_rl_self_training,TRICE,1217,500,missing_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,missing_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,missing_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1217,500,missing_marker,1,1,0,0
math_500,non_rl_self_training,TRICE,1217,500,missing_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,multiple_markers,0,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,multiple_markers,0,0,1,1
math_500,non_rl_self_training,TRICE,1217,500,multiple_markers,0,1,0,0
math_500,non_rl_self_training,TRICE,1217,500,multiple_markers,0,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,multiple_markers,1,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,multiple_markers,1,0,1,0
math_500,non_rl_self_training,TRICE,1217,500,multiple_markers,1,1,0,0
math_500,non_rl_self_training,TRICE,1217,500,multiple_markers,1,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,non_rl_self_training,TRICE,1217,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,non_rl_self_training,TRICE,1217,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1217,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1217,500,one_invalid_or_nonterminal_marker,1,0,1,1
math_500,non_rl_self_training,TRICE,1217,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,non_rl_self_training,TRICE,1217,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,strict_correct,0,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,strict_correct,0,0,1,0
math_500,non_rl_self_training,TRICE,1223,500,strict_correct,0,1,0,0
math_500,non_rl_self_training,TRICE,1223,500,strict_correct,0,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,strict_correct,1,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,strict_correct,1,0,1,0
math_500,non_rl_self_training,TRICE,1223,500,strict_correct,1,1,0,202
math_500,non_rl_self_training,TRICE,1223,500,strict_correct,1,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,strict_valid_wrong,0,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,strict_valid_wrong,0,0,1,3
math_500,non_rl_self_training,TRICE,1223,500,strict_valid_wrong,0,1,0,223
math_500,non_rl_self_training,TRICE,1223,500,strict_valid_wrong,0,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,strict_valid_wrong,1,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,strict_valid_wrong,1,0,1,0
math_500,non_rl_self_training,TRICE,1223,500,strict_valid_wrong,1,1,0,0
math_500,non_rl_self_training,TRICE,1223,500,strict_valid_wrong,1,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,missing_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,missing_marker,0,0,1,71
math_500,non_rl_self_training,TRICE,1223,500,missing_marker,0,1,0,1
math_500,non_rl_self_training,TRICE,1223,500,missing_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,missing_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,missing_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1223,500,missing_marker,1,1,0,0
math_500,non_rl_self_training,TRICE,1223,500,missing_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,multiple_markers,0,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,multiple_markers,0,0,1,0
math_500,non_rl_self_training,TRICE,1223,500,multiple_markers,0,1,0,0
math_500,non_rl_self_training,TRICE,1223,500,multiple_markers,0,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,multiple_markers,1,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,multiple_markers,1,0,1,0
math_500,non_rl_self_training,TRICE,1223,500,multiple_markers,1,1,0,0
math_500,non_rl_self_training,TRICE,1223,500,multiple_markers,1,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,non_rl_self_training,TRICE,1223,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,non_rl_self_training,TRICE,1223,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1223,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1223,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1223,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,non_rl_self_training,TRICE,1223,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,strict_correct,0,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,strict_correct,0,0,1,0
math_500,non_rl_self_training,TRICE,1229,500,strict_correct,0,1,0,0
math_500,non_rl_self_training,TRICE,1229,500,strict_correct,0,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,strict_correct,1,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,strict_correct,1,0,1,0
math_500,non_rl_self_training,TRICE,1229,500,strict_correct,1,1,0,211
math_500,non_rl_self_training,TRICE,1229,500,strict_correct,1,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,strict_valid_wrong,0,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,strict_valid_wrong,0,0,1,3
math_500,non_rl_self_training,TRICE,1229,500,strict_valid_wrong,0,1,0,192
math_500,non_rl_self_training,TRICE,1229,500,strict_valid_wrong,0,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,strict_valid_wrong,1,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,strict_valid_wrong,1,0,1,0
math_500,non_rl_self_training,TRICE,1229,500,strict_valid_wrong,1,1,0,0
math_500,non_rl_self_training,TRICE,1229,500,strict_valid_wrong,1,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,missing_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,missing_marker,0,0,1,91
